Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,tiempo_segundos,Puntaje_eje_tematico_selecionado,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,exito_academico,dia,mes,year,promedio_lineas,promedio_areas,ratio_asistencia,linea_pca
1.0,1,-0.41779013889992006,-1.6474668572664706,0,0,0,-2.199068042507416,-2.497619028724904,-0.6351934493509506,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.3371595139472487,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,3.6875,4.285714285714286,159.0,-114.55587374627225
0.0,1,-1.587036991252658,-0.4454773636984326,0,0,0,0.7733143718470424,0.07227191319631367,0.1641235488315359,0.2688438859320976,0.3950218456639245,-0.9413640129530277,-1.2618699022040978,-0.6468164811959224,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,13.732145000000003,15.333333333333334,159.0,-24.964619006900733
1.0,0,-1.587036991252658,-1.6474668572664706,0,0,1,-2.124468653441033,0.09125495115337687,-0.14330606585403582,-0.4639035596173618,-0.09999661660446947,0.20572987137788365,0.6302714432541857,0.3393878513059725,0.9070861435795244,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023,17.080365,19.38095238095238,159.0,5.98894572276842
1.0,0,-1.587036991252658,-0.4454773636984326,0,0,0,0.38922832814039543,-1.0855063352931378,0.22560947176865023,0.3421186304870436,-2.3421390633495482,-1.7607167874751073,-1.2618699022040978,-1.1399186474468699,-1.1876451462668183,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,8.330354999999999,9.333333333333334,6.0,-73.96583565241937
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,-0.5074764904345718,0.6340805547999422,0.10263762589442155,0.5253054918744084,0.42414057873853594,0.5880944994881875,0.7564141996180712,0.3393878513059725,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023,20.11607,22.61904761904762,0.0,33.07525663760839
1.0,1,-0.41779013889992006,0.15551738308558638,0,0,0,0.23347690096801496,0.4139113266600823,0.5330390864542219,0.08565702454473278,0.36590311258931313,0.5880944994881875,0.6554999945269628,0.6352491510565409,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,19.625005,22.238095238095237,0.0,28.58565186983381
1.0,0,0.751456713452818,1.3575068766536242,1,0,0,0.26775229594446115,0.7213897748416549,0.6560109323284506,0.3054812582095706,0.5406155110369816,0.6700297769403953,0.4536715843447459,0.9311104508071094,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,2023,20.026784999999997,22.80952380952381,0.0,32.080723011779014
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.0731890244605166,0.732775346095634,0.4100672405799933,0.37875600276451654,0.5114967779623701,0.6700297769403953,0.8825569559819568,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.65178,23.61904761904762,159.0,37.864769053845464
0.0,0,-1.587036991252658,-0.4454773636984326,0,0,0,0.7632333733245582,0.2127251364772856,0.28709539470576456,0.3421186304870436,0.48237804488775876,0.8612120909955473,-0.9338987356579953,0.7338695843067304,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,17.57143,20.095238095238095,159.0,9.84683278460679
1.0,0,-1.587036991252658,0.15551738308558638,0,0,0,-2.6572494253543217,-2.7899110465408263,-5.369609515508755,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,0.25,0.23809523809523808,0.0,-143.70991419826498
0.0,0,0.751456713452818,-0.4454773636984326,0,0,1,-2.525692394635903,-2.702603101955191,-3.9554332879551253,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,0.8797040352155199,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,1.2767855000000001,1.3333333333333333,157.0,-135.0015668467272
1.0,0,-0.41779013889992006,0.7565121298696054,0,1,0,0.7178688799733794,0.36456393101223605,0.4100672405799933,0.41539337504198953,0.4532593118131473,0.3969121854330355,-1.2618699022040978,-0.3509551814453539,-0.4209461120746929,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,12,2023,16.366075000000002,18.285714285714285,62.0,-1.2015435643942851
1.0,0,0.751456713452818,-1.6474668572664706,0,0,0,-0.16925899000522773,0.6340805547999422,0.10263762589442155,0.5619428641518814,0.6279717102608158,0.6700297769403953,0.9330140585275111,1.5228330503082463,-0.9275151168087757,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,12,2023,20.91964,24.047619047619047,25.0,40.3623967711992
1.0,0,1.9207035658055558,0.7565121298696054,0,0,0,-2.3522992200491752,-0.1478930634232869,-1.4959963704705515,-0.31735407050746994,0.07471578184319899,-0.0673877201294762,0.5545857894358543,0.043526551555404025,0.7975577101235065,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,15.96429,18.047619047619047,151.0,-3.6241407164420707
0.0,0,-0.41779013889992006,0.7565121298696054,0,1,1,0.8610190589926547,0.04569991157668436,-0.14330606585403582,0.3421186304870436,0.5406155110369816,-0.9686757721037637,-1.2618699022040978,-0.3509551814453539,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,12,2023,13.776779999999999,15.523809523809524,0.0,-24.458311117137384
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.7002271325590321,0.6682457716023963,0.28709539470576456,0.2688438859320976,0.48237804488775876,0.42422394458377155,1.0086997123458423,-0.25233474819516444,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,20.205354999999997,22.428571428571427,159.0,33.91238635409533
1.0,0,0.751456713452818,-1.6474668572664706,0,0,0,0.6810732353663123,0.6454703775741799,0.22560947176865023,0.3054812582095706,0.5114967779623701,0.6973415360911314,0.68072854579974,0.6352491510565409,-0.7769135208067511,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,20.116075000000002,22.761904761904763,36.0,33.094658729340125
1.0,0,-0.41779013889992006,-1.6474668572664706,0,1,0,-1.286233626296474,-0.9222777179839492,-0.3892497576024932,0.04901965226725981,-0.07087788352985806,0.5607827403374515,-1.2618699022040978,-0.7454369144461118,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,14.803569999999999,16.428571428571427,0.0,-14.886075250036157
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.6583909886907229,-0.4287995099852305,0.22560947176865023,0.3421186304870436,0.569734244111593,0.7246532952418674,-0.8329845305668868,0.1421469848055935,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,17.61607,19.857142857142858,159.0,10.28104464111297
1.0,1,-1.587036991252658,0.15551738308558638,0,1,0,0.8781567564808778,0.2620725321251318,0.22560947176865023,0.012382279989786837,0.6279717102608158,0.2603533896793556,-1.2618699022040978,-0.3509551814453539,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,12,2023,15.785715000000001,17.666666666666668,159.0,-6.2515196576153755
0.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,-2.002992621245099,-2.497619028724904,-0.6351934493509506,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023,3.6875,3.9047619047619047,0.0,-114.55587374627225
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.02429618162646837,0.27346235489936965,0.1641235488315359,-0.24407932595252396,-0.1582340827536923,0.23304163052861962,0.6554999945269628,0.043526551555404025,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023,17.571435,19.761904761904763,159.0,10.237954456997386
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,-2.0725515110502397,-1.8029503790231292,-1.3730245245963226,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,12,2023,3.1517820000000003,3.3333333333333335,159.0,-119.09939591987572
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,-2.669850673507427,-2.7899110465408263,-5.369609515508755,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,0.9070861435795244,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,0.25,0.23809523809523808,159.0,-143.70991419826498
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.7052676318202742,-0.1630794937889374,0.28709539470576456,0.04901965226725981,-0.012640417380635241,-1.7607167874751073,-1.2618699022040978,-1.4357799471974382,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,11.589285,12.666666666666666,0.0,-44.385021175502686
1.0,1,-0.41779013889992006,-0.4454773636984326,0,1,1,0.5238096584155592,0.8162879585459343,0.47155316351710763,0.7084923532617733,0.6279717102608158,0.8339003318448113,1.0591568148913966,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.857139999999998,24.904761904761905,159.0,48.67030501626698
1.0,1,0.751456713452818,0.7565121298696054,0,0,0,-2.600291783702286,-2.7899110465408263,-5.369609515508755,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2424093629948274,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,0.25,0.23809523809523808,2.0,-143.70991419826498
1.0,0,-0.41779013889992006,1.3575068766536242,0,0,0,0.7339984776093541,0.5201993331385996,0.3485813176428789,0.3421186304870436,0.6279717102608158,0.7246532952418674,-0.63115612038467,0.1421469848055935,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023,18.151785,20.428571428571427,159.0,15.102686819189955
0.0,0,-1.587036991252658,0.15551738308558638,0,0,0,0.7133324306382616,-2.4862309065587698,-0.45073568053960755,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.6330208136978173,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,3.821426,4.285714285714286,159.0,-113.4200228909514
1.0,0,0.751456713452818,0.15551738308558638,0,0,1,0.7672657727335519,0.4746485450821663,0.5330390864542219,0.3054812582095706,0.36590311258931313,0.8339003318448113,-0.8077559792941097,-0.4495756146955434,0.8523219268515154,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023,17.705355000000004,19.666666666666668,155.0,10.981836824445082
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,0.018751632439102075,0.7175931672502425,0.22560947176865023,0.41539337504198953,0.5406155110369816,0.5607827403374515,1.0843853661641738,0.9311104508071094,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023,20.785715,23.61904761904762,159.0,39.15886003194069
1.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.6639355378780891,0.6758389867852217,0.3485813176428789,0.5253054918744084,0.6570904433354272,0.6973415360911314,0.6302714432541857,0.438008284556162,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.60715,23.19047619047619,159.0,37.41088006676807
1.0,1,-0.41779013889992006,-1.6474668572664706,0,0,0,0.7460956758363352,0.026721125139880453,-0.20479198879115018,0.5985802364293544,0.3950218456639245,0.7246532952418674,-1.2618699022040978,0.1421469848055935,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,12,2023,16.589285,18.761904761904763,0.0,1.0302401490768318
1.0,0,-1.587036991252658,-0.4454773636984326,0,0,0,-0.5982054771369293,0.5809365515606836,0.5945250093913363,0.3421186304870436,0.16207198106703322,0.6427180177896594,0.68072854579974,0.043526551555404025,0.6195740057574773,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,19.803575000000002,22.142857142857142,138.0,30.09657173324223
0.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.8700919576628905,0.37595375378647383,-0.08182014291692148,0.5985802364293544,0.5114967779623701,0.5607827403374515,-0.4797848127480072,0.1421469848055935,0.7427934933954975,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,17.973219999999998,20.238095238095237,147.0,13.587862698569381
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,-2.6451522271273404,-2.3723509603535047,-0.881137141099408,-1.563024727941551,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.9288821134483856,0.6195740057574773,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,5.1607164999999995,5.571428571428571,138.0,-101.56755890960966
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.7183729298995036,0.3152165353643904,0.3485813176428789,0.41539337504198953,0.48237804488775876,0.09648283477493971,-1.2618699022040978,-0.6468164811959224,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023,15.875,17.61904761904762,0.0,-5.637097224189034
0.0,0,-0.41779013889992006,-0.4454773636984326,0,0,1,-1.9656929267119072,-1.8485011670795626,-1.5574822934076658,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-2.1261229799487644,-1.2697914713588319,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,3.0178559999999996,3.1904761904761907,0.0,-120.23524677519657
1.0,0,-1.587036991252658,-0.4454773636984326,0,0,0,-0.058368006257901846,0.7707371704895011,0.22560947176865023,0.41539337504198953,0.6279717102608158,0.8065885726940754,1.0591568148913966,1.5228330503082463,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.276784999999997,24.428571428571427,159.0,43.614531899263596
1.0,1,-1.587036991252658,-1.6474668572664706,0,0,1,0.7032514321157775,0.7403685612784594,0.041151702957307204,0.5985802364293544,0.6862091764100386,0.7519650543926033,0.8573284047091797,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,21.008924999999998,24.0,159.0,41.1798669879646
0.0,0,0.751456713452818,0.7565121298696054,0,0,0,-0.6995195122878952,-1.4385355715311443,0.10263762589442155,-2.918607502208051,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.6330208136978173,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,4.223218,4.714285714285714,159.0,-110.01235157266879
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,-0.4631200969356414,0.6416737699827669,-0.02033421997980714,0.4886681195969355,0.4532593118131473,0.7792768135433393,0.8320998534364026,0.9311104508071094,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,20.47322,23.285714285714285,0.0,36.39019764596324
0.0,0,-1.587036991252658,-1.6474668572664706,0,0,1,0.7904520693352655,0.7707371704895011,0.28709539470576456,0.4886681195969355,0.6570904433354272,0.9158356092970192,0.5545857894358543,0.1421469848055935,0.8660129810335176,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023,20.74107,23.19047619047619,156.0,38.66368374462428
